,URL,Date,Monthly Rent,Bedrooms,Bathrooms,Area in sqft,Distance
105,https://boston.craigslist.org/gbs/apa/d/brighton-commonwealth-avenue-studio/7514136303.html,Wed 27 Jul 04:05:53 PM,1850.0,0,1.0,,4.92782
106,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-huge-bed-bath-central/7514134332.html,Wed 27 Jul 04:01:58 PM,3495.0,2,2.0,1055,4.13387
107,https://boston.craigslist.org/gbs/apa/d/allston-bedroom-split-close-to-boston/7514133068.html,Wed 27 Jul 03:59:41 PM,2000.0,1,1.0,,4.78523
108,https://boston.craigslist.org/bmw/apa/d/westwood-162-neponset-street/7514131189.html,Wed 27 Jul 03:55:49 PM,2700.0,3,2.5,1950,12.3699
109,https://boston.craigslist.org/sob/apa/d/brockton-luxury-bdrm-ht-hw-included/7514126392.html,Wed 27 Jul 03:46:05 PM,1750.0,2,1.0,800,18.20813
110,https://boston.craigslist.org/nos/apa/d/east-boston-newly-renovated-br-plus/7514126350.html,Wed 27 Jul 03:46:00 PM,2200.0,1,1.0,,1.6278
111,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-stunning-new-renovation/7514123597.html,Wed 27 Jul 03:40:12 PM,5500.0,5,2.0,2100,4.41577
112,https://boston.craigslist.org/gbs/apa/d/everett-private-bedroom-248-week-or/7514123398.html,Wed 27 Jul 03:39:47 PM,248.0,1,2.0,,4.84293
113,https://boston.craigslist.org/gbs/apa/d/brighton-very-close-to-boston-college/7514121773.html,Wed 27 Jul 03:36:34 PM,3900.0,3,2.0,,5.488
114,https://boston.craigslist.org/gbs/apa/d/everett-private-bedroom-242-week-or/7514120654.html,Wed 27 Jul 03:34:25 PM,242.0,1,2.0,,4.43732
115,https://boston.craigslist.org/nos/apa/d/gloucester-gloucester-train-station-one/7514119547.html,Wed 27 Jul 03:32:16 PM,1795.0,1,1.0,,26.76624
116,https://boston.craigslist.org/gbs/apa/d/brighton-completely-renovated-bedroom/7514118311.html,Wed 27 Jul 03:29:50 PM,4800.0,4,2.0,,5.488
117,https://boston.craigslist.org/sob/apa/d/humarock-attention-teachers-school-year/7514117192.html,Wed 27 Jul 03:27:36 PM,1525.0,2,1.0,600,24.90155
118,https://boston.craigslist.org/gbs/apa/d/everett-private-bedroom-242-week-or/7514117103.html,Wed 27 Jul 03:27:26 PM,242.0,1,1.0,,4.84293
119,https://boston.craigslist.org/bmw/apa/d/waltham-small-studio-pkg-included/7514113686.html,Wed 27 Jul 03:20:39 PM,950.0,1,1.0,,9.78418
