,URL,Date,Monthly Rent,Bedrooms,Bathrooms,Area in sqft,Distance
37,https://boston.craigslist.org/gbs/apa/d/dorchester-center-1bedroom-in-savin/7514483006.html,Thu 28 Jul 01:57:25 PM,1975.0,1,1.0,,3.64151
38,https://boston.craigslist.org/gbs/apa/d/somerville-updated-bed-by-davis-square/7514478640.html,Thu 28 Jul 01:48:28 PM,4400.0,4,2.0,,5.82773
39,https://boston.craigslist.org/gbs/apa/d/allston-beautiful-renovated-studio-in/7514476088.html,Thu 28 Jul 01:43:10 PM,1875.0,0,1.0,,4.22656
40,https://boston.craigslist.org/gbs/apa/d/waltham-sunny-one-bedroom-in-great/7514472854.html,Thu 28 Jul 01:36:27 PM,1600.0,1,1.0,,9.69879
41,https://boston.craigslist.org/gbs/apa/d/boston-no-broker-fee-modern-back-bay/7514470919.html,Thu 28 Jul 01:32:38 PM,3899.0,1,1.0,,1.78031
42,https://boston.craigslist.org/gbs/apa/d/brighton-new-listing-rare-bed-near/7514468864.html,Thu 28 Jul 01:28:53 PM,3295.0,3,1.0,,5.11296
43,https://boston.craigslist.org/gbs/apa/d/boston-bedroom-apartment/7514468091.html,Thu 28 Jul 01:27:21 PM,2600.0,3,1.0,,2.46071
44,https://boston.craigslist.org/gbs/apa/d/melrose-sunny-large-450-sq-ft-studio/7514462813.html,Thu 28 Jul 01:17:20 PM,1395.0,0,1.0,450.0,7.86347
45,https://boston.craigslist.org/gbs/apa/d/south-boston-one-bedroom-apartment/7514461512.html,Thu 28 Jul 01:15:00 PM,2400.0,1,1.0,,0.65788
46,https://boston.craigslist.org/gbs/apa/d/chelsea-snuggle-up-with-fido-in-our/7514458982.html,Thu 28 Jul 01:10:02 PM,2313.0,1,1.0,648.0,3.88054
47,https://boston.craigslist.org/gbs/apa/d/somerville-pet-friendly-with-gated-yard/7514455061.html,Thu 28 Jul 01:02:39 PM,3000.0,3,1.0,1300.0,4.69991
48,https://boston.craigslist.org/gbs/apa/d/east-boston-2bd-2ba-house-no-fee-d-in/7514450917.html,Thu 28 Jul 12:55:02 PM,2800.0,2,2.0,,1.6278
49,https://boston.craigslist.org/gbs/apa/d/cambridge-basement-bed-mins-to-the-eat/7514450368.html,Thu 28 Jul 12:53:55 PM,1900.0,1,1.0,,5.76964
50,https://boston.craigslist.org/gbs/apa/d/somerville-steal-winter-hill-bed-1bath/7514447650.html,Thu 28 Jul 12:48:36 PM,2000.0,1,1.0,,4.10185
51,https://boston.craigslist.org/gbs/apa/d/arlington-excellent-location-2br/7514446544.html,Thu 28 Jul 12:46:38 PM,2395.0,2,1.0,,7.73989
52,https://boston.craigslist.org/gbs/apa/d/somerville-top-floor-bedroom-with/7514443516.html,Thu 28 Jul 12:40:55 PM,2000.0,1,1.0,,4.08979
